KEY,EMG,IMU
1373,426,9.8
1374,413,9.83
1375,413,9.83
1376,448,9.83
1377,377,9.8
1378,393,9.8
1379,396,9.82
1380,574,9.78
1381,514,9.76
1382,489,9.81
1383,453,9.81
1384,437,9.8
1385,431,9.79
1386,412,9.81
1387,415,9.81
1388,415,9.82
1389,414,9.79
1390,482,9.8
1391,453,9.81
1392,440,9.82
1393,424,9.82
1394,418,9.8
1395,393,9.84
1396,372,9.82
1397,392,9.82
1398,409,9.83
1399,405,9.83
1400,507,9.8
1401,455,9.84
1402,439,9.78
1403,436,9.79
1404,430,9.84
1405,411,9.79
1406,418,9.8
1407,383,9.82
1408,383,9.81
1409,379,9.8
1410,454,9.82
1411,435,9.79
1412,421,9.82
1413,420,9.81
1414,417,9.81
1415,410,9.83
1416,418,9.79
1417,412,9.83
1418,411,9.81
1419,401,9.81
1420,578,9.82
1421,511,9.8
1422,471,9.8
1423,450,9.82
1424,440,9.8
1425,439,9.8
1426,426,9.83
1427,461,9.82
1428,416,9.82
1429,422,9.81
1430,485,9.82
1431,461,9.82
1432,449,9.8
1433,427,9.82
1434,417,9.8
1435,405,9.8
1436,402,9.81
1437,414,9.84
1438,421,9.83
1439,421,9.8
1440,493,9.82
1441,464,9.79
1442,451,9.83
1443,435,9.8
1444,431,9.81
1445,419,9.82
1446,410,9.81
1447,416,9.82
1448,418,9.83
1449,415,9.83
1450,600,9.81
1451,530,9.79
1452,492,9.81
1453,460,9.82
1454,443,9.81
1455,430,9.81
1456,422,9.86
1457,429,9.82
1458,421,9.81
1459,419,9.82
1460,482,9.82
1461,455,9.82
1462,442,9.8
1463,429,9.83
1464,416,9.8
1465,415,9.8
1466,404,9.79
1467,408,9.82
1468,407,9.81
1469,402,9.85
1470,472,9.82
1471,453,9.82
1472,431,9.84
1473,431,9.81
1474,411,9.84
1475,397,9.81
1476,405,9.85
1477,413,9.83
1478,408,9.8
1479,382,9.82
1480,473,9.81
1481,448,9.84
1482,441,9.8
1483,424,9.79
1484,435,9.83
1485,421,9.8
1486,417,9.82
1487,423,9.8
1488,411,9.81
1489,409,9.83
1490,569,9.81
1491,517,9.81
1492,476,9.85
1493,458,9.8
1494,451,9.81
1495,438,9.81
1496,432,9.8
1497,396,9.77
1498,395,9.82
1499,402,9.83
1500,486,9.8
1501,463,9.81
1502,437,9.81
1503,430,9.8
1504,402,9.8
1505,404,9.8
1506,406,9.86
1507,379,9.8
1508,381,9.84
1509,393,9.79
1510,475,9.83
1511,444,9.78
1512,427,9.81
1513,425,9.83
1514,411,9.87
1515,409,9.81
1516,398,9.81
1517,398,9.8
1518,396,9.84
1519,373,9.79
1520,461,9.84
1521,449,9.81
1522,439,9.81
1523,426,9.8
1524,427,9.82
1525,427,9.81
1526,415,9.82
1527,416,9.83
1528,424,9.81
1529,419,9.82
1530,580,9.84
1531,524,9.81
1532,483,9.81
1533,456,9.81
1534,442,9.84
1535,432,9.78
1536,431,9.8
1537,430,9.8
1538,423,9.81
1539,411,9.82
1540,487,9.83
1541,461,9.8
1542,440,9.81
1543,431,9.81
1544,414,9.82
1545,420,9.83
1546,412,9.82
1547,418,9.8
1548,409,9.79
1549,403,9.84
1550,483,9.8
1551,449,9.82
1552,429,9.83
1553,427,9.84
1554,409,9.85
1555,416,9.81
1556,414,9.79
1557,421,9.81
1558,414,9.77
1559,413,9.8
1560,473,9.78
1561,445,9.8
1562,429,9.83
1563,403,9.78
1564,408,9.78
1565,399,9.82
1566,395,9.82
1567,393,9.81
1568,394,9.82
1569,399,9.81
1570,485,9.82
1571,444,9.81
1572,439,9.8
1573,430,9.82
1574,426,9.84
1575,393,9.83
1576,395,9.8
1577,396,9.8
1578,402,9.84
1579,411,9.82
1580,473,9.81
1581,445,9.8
1582,428,9.81
1583,429,9.82
1584,424,9.8
1585,414,9.81
1586,415,9.8
1587,416,9.82
1588,389,9.83
1589,398,9.8
1590,468,9.81
1591,448,9.83
1592,432,9.82
1593,416,9.81
1594,414,9.83
1595,420,9.8
1596,412,9.82
1597,419,9.82
1598,403,9.84
1599,402,9.81
1600,472,9.85
1601,453,9.86
1602,443,9.81
1603,428,9.81
1604,418,9.82
1605,424,9.84
1606,425,9.81
1607,413,9.82
1608,405,9.82
1609,407,9.84
1610,474,9.82
1611,449,9.81
1612,425,9.83
1613,421,9.79
1614,418,9.8
1615,421,9.78
1616,426,9.81
1617,419,9.82
1618,405,9.79
1619,397,9.82
1620,478,9.82
1621,454,9.79
1622,447,9.84
1623,439,9.8
1624,421,9.84
1625,418,9.81
1626,417,9.82
1627,415,9.82
1628,416,9.79
1629,413,9.8
1630,573,9.84
1631,517,9.85
1632,484,9.81
1633,458,9.83
1634,447,9.79
1635,430,9.83
1636,432,9.85
1637,425,9.84
1638,423,9.8
1639,423,9.82
1640,489,9.83
1641,461,9.81
1642,417,9.81
1643,410,9.83
1644,407,9.81
1645,416,9.81
1646,410,9.81
1647,408,9.84
1648,406,9.81
1649,385,9.82
1650,458,9.82
1651,441,9.79
1652,433,9.83
1653,426,9.81
1654,418,9.82
1655,425,9.8
1656,422,9.81
1657,426,9.81
1658,413,9.8
1659,406,9.83
1660,483,9.82
1661,453,9.81
1662,427,9.83
1663,430,9.83
1664,430,9.83
1665,427,9.83
1666,425,9.81
1667,410,9.8
1668,409,9.81
1669,415,9.81
1670,485,9.83
1671,453,9.79
1672,435,9.82
1673,422,9.79
1674,400,9.83
1675,406,9.85
1676,409,9.81
1677,408,9.82
1678,398,9.81
1679,398,9.79
1680,470,9.83
1681,444,9.81
1682,408,9.81
1683,425,9.85
1684,397,9.78
1685,398,9.81
1686,384,9.83
1687,389,9.82
1688,401,9.81
1689,402,9.8
1690,486,9.79
1691,430,9.84
1692,469,9.83
1693,410,9.82
1694,422,9.81
1695,408,9.84
1696,405,9.82
1697,433,9.8
1698,396,9.83
1699,397,9.83
1700,480,9.83
1701,457,9.81
1702,442,9.82
1703,448,9.79
1704,422,9.83
1705,388,9.83
1706,399,9.79
1707,406,9.81
1708,402,9.81
1709,374,9.81
1710,473,9.81
1711,453,9.82
1712,432,9.82
1713,422,9.79
1714,420,9.79
1715,410,9.79
1716,414,9.8
1717,410,9.81
1718,414,9.81
1719,421,9.86
1720,486,9.8
1721,464,9.8
1722,456,9.8
1723,434,9.81
1724,431,9.81
1725,425,9.83
1726,417,9.78
1727,417,9.84
1728,424,9.82
1729,414,9.81
1730,488,9.81
1731,462,9.81
1732,447,9.81
1733,435,9.82
1734,401,9.81
1735,398,9.8
1736,399,9.83
1737,412,9.79
1738,404,9.84
1739,381,9.79
1740,463,9.79
1741,443,9.81
1742,434,9.81
1743,431,9.81
1744,429,9.81
1745,421,9.83
1746,418,9.83
1747,420,9.82
1748,420,9.83
1749,419,9.8
1750,487,9.78
1751,464,9.83
1752,449,9.82
1753,437,9.82
1754,428,9.82
1755,423,9.8
1756,423,9.83
1757,428,9.8
1758,421,9.82
1759,405,9.83
1760,570,9.82
1761,516,9.81
1762,476,9.85
1763,454,9.83
1764,433,9.8
1765,429,9.79
1766,416,9.81
1767,380,9.8
1768,397,9.82
1769,393,9.83
1770,479,9.8
1771,450,9.81
1772,431,9.82
1773,421,9.81
1774,417,9.82
1775,405,9.83
1776,409,9.8
1777,399,9.81
1778,404,9.81
1779,409,9.8
1780,470,9.79
1781,434,9.78
1782,479,9.81
1783,424,9.83
1784,415,9.83
1785,420,9.83
1786,408,9.8
1787,416,9.83
1788,414,9.83
1789,420,9.79
1790,465,9.82
1791,449,9.78
1792,429,9.78
1793,424,9.8
1794,419,9.81
1795,387,9.79
1796,401,9.78
1797,410,9.81
1798,416,9.81
1799,423,9.84
1800,478,9.84
1801,454,9.84
1802,445,9.78
1803,430,9.8
1804,423,9.81
1805,420,9.79
1806,411,9.82
1807,409,9.82
1808,413,9.82
1809,404,9.82
1810,470,9.79
1811,448,9.81
1812,436,9.8
1813,419,9.8
1814,413,9.8
1815,416,9.82
1816,418,9.84
1817,414,9.82
1818,419,9.79
1819,416,9.8
1820,475,9.84
1821,449,9.84
1822,442,9.81
1823,428,9.8
1824,426,9.82
1825,413,9.83
1826,406,9.81
1827,425,9.83
1828,409,9.8
1829,400,9.82
1830,481,9.81
1831,467,9.84
1832,451,9.8
1833,435,9.84
1834,397,9.82
1835,398,9.82
1836,407,9.84
1837,384,9.8
1838,402,9.8
1839,401,9.82
1840,470,9.8
1841,418,9.81
1842,415,9.84
1843,409,9.8
1844,410,9.81
1845,383,9.8
1846,383,9.81
1847,395,9.82
1848,400,9.8
1849,404,9.8
1850,448,9.8
1851,402,9.82
1852,414,9.8
1853,419,9.81
1854,417,9.82
1855,402,9.83
1856,414,9.84
1857,421,9.81
1858,403,9.8
1859,413,9.79
1860,576,9.8
1861,526,9.83
1862,482,9.84
1863,455,9.82
1864,437,9.82
1865,426,9.81
1866,414,9.85
1867,411,9.81
1868,408,9.84
1869,410,9.82
1870,473,9.83
1871,447,9.83
1872,425,9.79
1873,422,9.82
1874,410,9.79
1875,418,9.82
1876,406,9.79
1877,405,9.78
1878,402,9.84
1879,397,9.83
1880,472,9.84
1881,469,9.81
1882,437,9.84
1883,429,9.79
1884,434,9.82
1885,433,9.82
1886,420,9.83
1887,418,9.84
1888,416,9.83
1889,403,9.82
1890,484,9.86
1891,465,9.82
1892,437,9.83
1893,423,9.82
1894,427,9.79
1895,417,9.79
1896,416,9.81
1897,411,9.79
1898,410,9.8
1899,390,9.83
1900,465,9.81
1901,446,9.79
1902,431,9.84
1903,421,9.78
1904,407,9.81
1905,402,9.84
1906,410,9.83
1907,406,9.82
1908,410,9.83
1909,414,9.81
1910,480,9.85
1911,453,9.81
1912,446,9.79
1913,435,9.81
1914,420,9.84
1915,422,9.82
1916,366,9.83
1917,383,9.78
1918,394,9.82
1919,395,9.84
1920,470,9.83
1921,440,9.85
1922,432,9.79
1923,419,9.79
1924,406,9.82
1925,405,9.84
1926,406,9.81
1927,413,9.8
1928,411,9.81
1929,414,9.82
1930,454,9.81
1931,414,9.83
1932,383,9.79
1933,394,9.81
1934,398,9.79
1935,397,9.83
1936,401,9.81
1937,407,9.76
1938,407,9.81
1939,410,9.82
1940,475,9.81
1941,447,9.81
1942,426,9.81
1943,421,9.79
1944,413,9.84
1945,410,9.83
1946,419,9.81
1947,420,9.84
1948,419,9.8
1949,412,9.81
1950,486,9.82
1951,426,9.82
1952,420,9.82
1953,421,9.81
1954,411,9.82
1955,402,9.78
1956,407,9.82
1957,401,9.79
1958,398,9.84
1959,404,9.79
1960,482,9.81
1961,462,9.83
1962,412,9.8
1963,413,9.8
1964,388,9.81
1965,397,9.78
1966,397,9.83
1967,394,9.84
1968,397,9.81
1969,433,9.79
1970,473,9.82
1971,457,9.8
1972,439,9.83
1973,418,9.84
1974,403,9.83
1975,398,9.83
1976,406,9.79
1977,410,9.83
1978,400,9.81
1979,406,9.8
1980,483,9.81
1981,450,9.8
1982,426,9.82
1983,427,9.82
1984,420,9.8
1985,387,9.82
1986,398,9.82
1987,378,9.82
1988,396,9.8
1989,379,9.83
1990,456,9.83
1991,440,9.8
1992,417,9.8
1993,414,9.81
1994,404,9.82
1995,400,9.82
1996,404,9.81
1997,410,9.84
1998,411,9.8
1999,406,9.82
2000,474,9.82
2001,442,9.78
2002,408,9.83
2003,415,9.82
2004,418,9.81
2005,409,9.81
2006,406,9.82
2007,409,9.81
2008,418,9.78
2009,418,9.8
2000,475,9.81
2001,458,9.81
2002,438,9.8
2003,428,9.81
2004,420,9.8
2005,427,9.79
2006,408,9.83
2007,405,9.81
2008,407,9.83
2009,384,9.8
2010,443,9.82
2011,431,9.83
2012,414,9.83
2013,411,9.82
2014,415,9.81
2015,403,9.81
2016,391,9.81
2017,406,9.82
2018,406,9.83
2019,394,9.83
2030,476,9.84
2031,449,9.84
2032,428,9.82
2033,418,9.82
2034,414,9.81
2035,392,9.81
2036,417,9.8
2037,396,9.8
2038,406,9.81
2039,410,9.84
2040,571,9.8
2041,512,9.8
2042,475,9.79
2043,424,9.82
2044,416,9.79
2045,420,9.81
2046,415,9.83
2047,419,9.81
2048,413,9.83
2049,415,9.8
2050,486,9.82
2051,462,9.79
2052,444,9.83
2053,433,9.81
2054,430,9.81
2055,420,9.82
2056,415,9.82
2057,408,9.82
2058,401,9.81
2059,412,9.82
2060,485,9.82
2061,453,9.81
2062,431,9.81
2063,423,9.85
2064,420,9.83
2065,420,9.81
2066,422,9.83
2067,417,9.84
2068,418,9.82
2069,412,9.84
2070,490,9.81
2071,460,9.8
2072,449,9.81
2073,430,9.8
2074,415,9.81
2075,417,9.81
2076,407,9.83
2077,407,9.82
2078,392,9.82
2079,398,9.82
2080,479,9.81
2081,457,9.81
2082,446,9.81
2083,411,9.83
2084,407,9.81
2085,407,9.83
2086,383,9.82
2087,390,9.81
2088,426,9.8
2089,401,9.83
2090,480,9.82
2091,462,9.79
2092,421,9.8
2093,408,9.83
2094,406,9.83
2095,388,9.82
2096,428,9.82
2097,404,9.83
2098,415,9.79
2099,406,9.81
2100,459,9.82
2101,431,9.83
2102,425,9.82
2103,410,9.8
2104,406,9.79
2105,377,9.82
2106,392,9.84
2107,400,9.84
2108,400,9.8
2109,413,9.83
2110,487,9.8
2111,455,9.81
2112,436,9.8
2113,393,9.81
2114,398,9.81
2115,400,9.79
2116,409,9.82
2117,419,9.8
2118,399,9.8
2119,401,9.79
2120,472,9.83
2121,420,9.86
2122,423,9.81
2123,420,9.8
2124,393,9.84
2125,394,9.79
2126,405,9.82
2127,408,9.79
2128,412,9.79
2129,407,9.87
2130,485,9.81
2131,443,9.84
2132,423,9.79
2133,412,9.81
2134,399,9.81
2135,405,9.84
2136,408,9.81
2137,403,9.81
2138,401,9.81
2139,410,9.82
2140,475,9.85
2141,443,9.82
2142,431,9.82
2143,422,9.81
2144,413,9.81
2145,416,9.8
2146,406,9.84
2147,404,9.8
2148,380,9.79
2149,395,9.81
2150,466,9.82
2151,454,9.81
2152,431,9.8
2153,424,9.82
2154,397,9.79
2155,394,9.79
2156,404,9.8
2157,415,9.83
2158,406,9.8
2159,404,9.84
2160,479,9.84
2161,455,9.8
2162,443,9.82
2163,431,9.83
2164,416,9.8
2165,386,9.83
2166,395,9.82
2167,402,9.8
2168,404,9.82
2169,400,9.83
2170,472,9.81
2171,454,9.84
2172,438,9.81
2173,405,9.81
2174,392,9.82
2175,398,9.8
2176,410,9.8
2177,415,9.82
2178,403,9.83
2179,402,9.81
2180,447,9.83
2181,432,9.82
2182,437,9.81
2183,427,9.79
2184,423,9.8
2185,414,9.8
2186,374,9.79
2187,359,9.82
2188,372,9.84
2189,352,9.82
2190,423,9.8
2191,425,9.82
2192,421,9.83
2193,391,9.81
2194,391,9.83
2195,393,9.79
2196,408,9.82
2197,411,9.81
2198,406,9.82
2199,404,9.82
2200,468,9.82
2201,456,9.81
2202,434,9.82
2203,424,9.82
2204,418,9.8
2205,415,9.82
2206,419,9.82
2207,409,9.82
2208,404,9.8
2209,412,9.81
2210,487,9.82
2211,459,9.8
2212,446,9.84
2213,430,9.79
2214,392,9.82
2215,407,9.82
2216,406,9.78
2217,402,9.82
2218,381,9.81
2219,394,9.8
2220,467,9.84
2221,441,9.81
2222,434,9.79
2223,427,9.8
2224,419,9.81
2225,421,9.8
2226,406,9.84
2227,416,9.85
2228,420,9.83
2229,454,9.8
2230,483,9.79
2231,464,9.83
2232,438,9.8
2233,426,9.81
2234,404,9.82
2235,405,9.82
2236,406,9.8
2237,408,9.82
2238,421,9.8
2239,417,9.84
2240,487,9.8
2241,463,9.78
2242,444,9.83
2243,441,9.84
2244,431,9.81
2245,426,9.82
2246,422,9.81
2247,428,9.81
2248,424,9.83
2249,389,9.8
2250,469,9.81
2251,442,9.8
2252,430,9.79
2253,391,9.83
2254,389,9.85
2255,397,9.82
2256,402,9.81
2257,410,9.81
2258,408,9.82
2259,408,9.8
2260,478,9.79
2261,451,9.8
2262,440,9.79
2263,433,9.82
2264,417,9.79
2265,408,9.84
2266,415,9.82
2267,402,9.79
2268,403,9.81
2269,401,9.8
2270,480,9.84
2271,441,9.78
2272,438,9.83
2273,428,9.83
2274,415,9.8
2275,410,9.82
2276,387,9.83
2277,389,9.79
2278,397,9.81
2279,398,9.81
2280,438,9.8
2281,423,9.79
2282,423,9.79
2283,422,9.82
2284,425,9.8
2285,421,9.81
2286,417,9.83
2287,398,9.82
2288,411,9.81
2289,401,9.81
2290,477,9.83
2291,448,9.83
2292,434,9.82
2293,425,9.83
2294,413,9.8
2295,409,9.81
2296,407,9.84
2297,407,9.82
2298,406,9.78
2299,414,9.82
2300,469,9.8
2301,439,9.83
2302,426,9.82
2303,414,9.82
2304,382,9.83
2305,391,9.81
2306,400,9.8
2307,402,9.84
2308,400,9.82
2309,398,9.82
2310,588,9.83
2311,519,9.83
2312,474,9.81
2313,423,9.8
2314,410,9.79
2315,414,9.81
2316,382,9.81
2317,388,9.84
2318,387,9.8
2319,399,9.8
2320,479,9.8
2321,460,9.82
2322,457,9.82
2323,436,9.78
2324,423,9.8
2325,412,9.83
2326,411,9.78
2327,409,9.82
2328,404,9.82
2329,411,9.81
2330,473,9.81
2331,452,9.82
2332,435,9.82
2333,426,9.79
2334,411,9.85
2335,412,9.84
2336,380,9.82
2337,388,9.8
2338,402,9.81
2339,406,9.82
2340,470,9.8
2341,455,9.82
2342,439,9.83
2343,428,9.81
2344,416,9.83
2345,416,9.79
2346,420,9.83
2347,422,9.82
2348,414,9.81
2349,407,9.8
2350,493,9.81
2351,456,9.83
2352,439,9.85
2353,418,9.85
2354,423,9.8
2355,422,9.81
2356,421,9.82
2357,411,9.8
2358,408,9.84
2359,406,9.8
2360,469,9.79
2361,442,9.82
2362,431,9.81
2363,426,9.83
2364,424,9.84
2365,415,9.81
2366,414,9.78
2367,385,9.81
2368,387,9.79
2369,394,9.85
2370,460,9.84
2371,439,9.82
2372,431,9.81
2373,425,9.81
2374,420,9.82
2375,427,9.81
2376,415,9.83
2377,408,9.83
2378,393,9.85
2379,402,9.8
2380,478,9.79
2381,450,9.81
2382,444,9.8
2383,431,9.83
2384,425,9.8
2385,416,9.84
2386,413,9.79
2387,404,9.82
2388,375,9.8
2389,390,9.83
2390,470,9.82
2391,420,9.82
2392,419,9.81
2393,410,9.8
2394,406,9.81
2395,381,9.82
2396,384,9.79
2397,371,9.8
2398,386,9.81
2399,366,9.82
2400,426,9.83
2401,426,9.83
2402,416,9.8
2403,411,9.8
2404,408,9.82
2405,408,9.8
2406,410,9.81
2407,410,9.83
2408,380,9.79
2409,383,9.8
2410,460,9.82
2411,445,9.79
2412,432,9.79
2413,427,9.8
2414,428,9.83
2415,419,9.83
2416,407,9.85
2417,408,9.82
2418,407,9.81
2419,404,9.82
2420,482,9.81
2421,465,9.81
2422,435,9.78
2423,417,9.82
2424,420,9.81
2425,410,9.87
2426,384,9.79
2427,388,9.82
2428,396,9.85
2429,402,9.85
2430,481,9.82
2431,444,9.81
2432,437,9.8
2433,427,9.82
2434,418,9.81
2435,413,9.82
2436,402,9.84
2437,406,9.78
2438,378,9.79
2439,392,9.81
2440,472,9.82
2441,458,9.82
2442,411,9.81
2443,415,9.82
2444,409,9.83
2445,411,9.79
2446,403,9.8
2447,403,9.85
2448,408,9.81
2449,377,9.82
2450,464,9.82
2451,438,9.82
2452,432,9.79
2453,429,9.81
2454,427,9.83
2455,419,9.79
2456,408,9.85
2457,408,9.82
2458,403,9.81
2459,396,9.82
2460,449,9.82
2461,439,9.81
2462,401,9.82
2463,405,9.8
2464,411,9.82
2465,403,9.8
2466,410,9.82
2467,415,9.82
2468,402,9.82
2469,415,9.79
2470,485,9.85
2471,461,9.83
2472,433,9.77
2473,421,9.82
2474,415,9.8
2475,406,9.81
2476,405,9.83
2477,411,9.83
2478,402,9.82
2479,404,9.79
2480,473,9.8
2481,448,9.84
2482,433,9.82
2483,424,9.8
2484,393,9.85
2485,402,9.81
2486,396,9.78
2487,402,9.79
2488,403,9.8
2489,411,9.82
2490,475,9.81
2491,447,9.82
2492,426,9.81
2493,421,9.81
2494,406,9.81
2495,404,9.8
2496,412,9.81
2497,413,9.82
2498,418,9.84
2499,412,9.78
2500,480,9.82
2501,458,9.83
2502,421,9.79
2503,406,9.81
2504,409,9.82
2505,408,9.81
2506,419,9.79
2507,419,9.82
2508,413,9.82
2509,415,9.81
2510,474,9.81
2511,444,9.78
2512,427,9.82
2513,420,9.84
2514,425,9.79
2515,425,9.82
2516,414,9.81
2517,422,9.83
2518,421,9.8
2519,406,9.79
2520,503,9.82
2521,469,9.82
2522,448,9.82
2523,439,9.78
2524,430,9.83
2525,429,9.8
2526,430,9.81
2527,416,9.8
2528,422,9.82
2529,421,9.81
2530,485,9.81
2531,452,9.83
2532,442,9.79
2533,427,9.82
2534,408,9.83
2535,383,9.81
2536,369,9.82
2537,386,9.82
2538,394,9.82
2539,394,9.83
2540,466,9.82
2541,424,9.81
2542,414,9.82
2543,416,9.84
2544,426,9.79
2545,413,9.81
2546,406,9.82
2547,410,9.8
2548,414,9.82
2549,418,9.8
2550,470,9.79
2551,442,9.79
2552,396,9.8
2553,386,9.82
2554,397,9.82
2555,396,9.83
2556,406,9.83
2557,405,9.82
2558,401,9.82
2559,405,9.8
2560,468,9.84
2561,452,9.84
2562,434,9.83
2563,406,9.79
2564,402,9.81
2565,396,9.8
2566,396,9.85
2567,397,9.81
2568,404,9.83
2569,411,9.81
2570,468,9.83
2571,447,9.82
2572,430,9.82
2573,425,9.82
2574,413,9.83
2575,413,9.79
2576,405,9.8
2577,413,9.81
2578,415,9.81
2579,418,9.84
2580,474,9.83
2581,450,9.82
2582,434,9.81
2583,423,9.8
2584,413,9.8
2585,411,9.83
2586,398,9.82
2587,370,9.84
2588,389,9.8
2589,399,9.81
2590,477,9.81
2591,456,9.82
2592,442,9.79
2593,425,9.82
2594,425,9.82
2595,414,9.83
2596,361,9.83
2597,378,9.81
2598,391,9.83
2599,402,9.8
2600,485,9.81
2601,462,9.85
2602,433,9.83
2603,425,9.82
2604,411,9.84
2605,413,9.8
2606,413,9.83
2607,405,9.8
2608,405,9.82
2609,410,9.8
2610,482,9.83
2611,451,9.8
2612,427,9.8
2613,419,9.8
2614,417,9.81
2615,412,9.81
2616,388,9.8
2617,396,9.79
2618,396,9.82
2619,399,9.79
2620,469,9.82
2621,451,9.8
2622,431,9.82
2623,419,9.8
2624,415,9.83
2625,411,9.81
2626,402,9.8
2627,397,9.81
2628,411,9.81
2629,411,9.78
2630,465,9.81
2631,444,9.82
2632,427,9.83
2633,422,9.81
2634,411,9.79
2635,412,9.79
2636,412,9.8
2637,417,9.8
2638,410,9.8
2639,412,9.83
2640,584,9.81
2641,523,9.85
2642,485,9.81
2643,460,9.82
2644,452,9.83
2645,432,9.82
2646,423,9.81
2647,417,9.8
2648,408,9.83
2649,415,9.8
2650,485,9.8
2651,454,9.83
2652,430,9.82
2653,418,9.8
2654,414,9.81
2655,405,9.81
2656,407,9.83
2657,396,9.82
2658,394,9.8
2659,403,9.81
2660,465,9.8
2661,447,9.81
2662,437,9.82
2663,418,9.79
2664,414,9.83
2665,411,9.8
2666,399,9.8
2667,402,9.8
2668,380,9.79
2669,388,9.82
2670,466,9.79
2671,456,9.83
2672,412,9.79
2673,411,9.8
2674,409,9.84
2675,408,9.78
2676,415,9.78
2677,401,9.84
2678,409,9.83
2679,428,9.81
2680,486,9.81
2681,442,9.82
2682,402,9.82
2683,410,9.78
2684,413,9.78
2685,411,9.81
2686,409,9.82
2687,410,9.78
2688,415,9.8
2689,405,9.79
2690,471,9.81
2691,452,9.79
2692,435,9.8
2693,435,9.8
2694,417,9.78
2695,422,9.82
2696,417,9.81
2697,420,9.81
2698,415,9.81
2699,403,9.81
2700,466,9.82
2701,450,9.86
2702,431,9.83
2703,418,9.8
2704,392,9.82
2705,404,9.82
2706,380,9.84
2707,366,9.81
2708,378,9.81
2709,394,9.83
2710,468,9.84
2711,453,9.79
2712,440,9.82
2713,423,9.82
2714,410,9.84
2715,418,9.81
2716,408,9.8
2717,407,9.81
2718,407,9.81
2719,399,9.83
2720,471,9.82
2721,451,9.79
2722,432,9.81
2723,426,9.84
2724,427,9.8
2725,423,9.81
2726,409,9.82
2727,409,9.82
2728,414,9.85
2729,414,9.8
2730,476,9.83
2731,457,9.8
2732,432,9.81
2733,419,9.81
2734,409,9.83
2735,408,9.8
2736,409,9.82
2737,410,9.81
2738,402,9.79
2739,412,9.82
2740,484,9.84
2741,451,9.81
2742,432,9.83
2743,422,9.81
2744,426,9.82
2745,413,9.79
2746,420,9.84
2747,414,9.8
2748,413,9.81
2749,402,9.82
2750,466,9.79
2751,449,9.83
2752,431,9.81
2753,425,9.79
2754,424,9.82
2755,416,9.81
2756,411,9.82
2757,405,9.82
2758,379,9.83
2759,400,9.8
2760,470,9.83
2761,449,9.81
2762,442,9.82
2763,419,9.8
2764,420,9.81
2765,395,9.82
2766,394,9.82
2767,397,9.81
2768,405,9.82
2769,408,9.81
2770,467,9.83
2771,453,9.81
2772,437,9.82
2773,417,9.81
2774,407,9.83
2775,401,9.82
2776,406,9.84
2777,403,9.83
2778,401,9.83
2779,399,9.8
2780,474,9.76
2781,450,9.83
2782,435,9.87
2783,420,9.81
2784,393,9.73
2785,393,9.81
2786,392,9.85
2787,385,9.83
2788,391,9.83
2789,394,9.79
2790,474,9.84
2791,446,9.81
2792,440,9.7
2793,428,9.82
2794,420,9.84
2795,435,9.92
2796,413,9.78
2797,417,9.81
2798,409,9.8
2799,411,9.87
2800,607,9.8
2801,517,9.85
2802,479,9.82
2803,450,9.81
2804,431,9.79
2805,422,9.8
2806,419,9.82
2807,420,9.8
2808,418,9.83
2809,422,9.84
2810,479,9.82
2811,455,9.79
2812,442,9.8
2813,431,9.79
2814,398,9.69
2815,373,9.75
2816,388,10.25
2817,384,9.86
2818,376,9.83
2819,395,10.04
2820,578,9.84
2821,497,9.82
2822,469,9.83
2823,451,9.82
2824,436,9.81
2825,421,9.79
2826,418,9.5
2827,410,9.58
2828,427,9.95
2829,414,9.97
2830,485,9.84
2831,452,9.8
2832,444,9.81
2833,430,9.84
2834,428,9.82
2835,424,9.8
2836,426,9.79
2837,428,9.82
2838,427,9.8
2839,423,9.81
2840,485,9.81
2841,463,9.81
2842,447,9.79
2843,426,9.8
2844,402,9.85
2845,401,9.81
2846,409,9.79
2847,405,9.81
2848,408,9.81
2849,406,9.83
2850,465,9.77
2851,447,9.81
2852,423,9.78
2853,418,9.79
2854,414,9.79
2855,383,9.83
2856,397,9.8
2857,392,9.8
2858,405,9.8
2859,402,9.82
2860,583,9.83
2861,522,9.82
2862,477,9.79
2863,448,9.81
2864,431,9.8
2865,417,9.78
2866,408,9.81
2867,410,9.81
2868,409,9.8
2869,403,9.82
2870,480,9.77
2871,447,9.82
2872,435,9.8
2873,421,9.81
2874,411,9.85
2875,413,9.79
2876,415,9.83
2877,411,9.82
2878,414,9.81
2879,419,9.79
2880,482,9.9
2881,454,9.62
2882,430,9.71
2883,438,9.71
2884,415,9.79
2885,400,9.84
2886,415,9.89
2887,412,9.78
2888,385,9.76
2889,393,9.82
2890,465,9.84
2891,459,9.83
2892,439,9.8
2893,443,9.79
2894,428,9.77
2895,428,9.82
2896,429,9.85
2897,436,9.83
2898,431,9.83
2899,417,9.82
2900,470,9.81
2901,450,9.81
2902,439,9.8
2903,431,9.83
2904,395,9.84
2905,400,9.87
2906,404,9.79
2907,406,9.76
2908,406,9.87
2909,413,9.84
2910,474,9.79
2911,428,9.81
2912,420,9.81
2913,414,9.82
2914,425,9.78
2915,398,9.82
2916,409,9.83
2917,405,9.8
2918,376,9.79
2919,383,9.79
2920,461,9.91
2921,452,9.87
2922,433,9.84
2923,424,9.78
2924,412,9.8
2925,420,9.81
2926,423,9.84
